"ID_REF"	"GSM101095"	"GSM101096"	"GSM101097"	"GSM101098"	"GSM101099"	"GSM101100"	"GSM101101"	"GSM101102"	"GSM101103"	"GSM101104"	"GSM101105"	"GSM101106"	"GSM101107"	"GSM101108"	"GSM101109"	"GSM101110"	"GSM101111"	"GSM101112"	"GSM101113"	"GSM101114"	"GSM101115"	"GSM101116"
"1552414_at"	20.093498	15.51413	18.864126	17.052483	21.42677	15.145946	16.104473	18.83403	14.962033	19.23103	17.211843	18.353916	16.600483	23.273502	21.183481	20.470806	16.377289	18.446833	16.183477	20.289726	16.627014	18.474058
"1552415_a_at"	23.151854	19.160408	20.494976	22.042297	22.083643	17.217224	18.52864	20.360971	18.544083	21.10423	17.096342	17.698305	19.412096	20.89868	19.75603	22.03388	19.588066	19.138475	19.356928	20.052397	20.622711	18.171366
"1552417_a_at"	26.443417	77.72397	105.79763	63.169228	37.20843	30.153198	90.93536	69.77122	46.155712	82.22505	58.890022	88.70796	34.085773	23.805363	49.59212	15.162522	91.57039	114.68305	51.790165	92.578606	90.499245	135.82126
"1552418_at"	31.27181	19.907465	28.698618	21.458399	20.551962	18.97906	22.155422	25.12591	20.500313	27.946648	21.305895	25.750078	20.069798	25.179594	22.825523	23.041231	23.171545	18.318913	58.51413	21.095442	28.549599	20.685797
"1552419_s_at"	123.983025	65.751854	87.08803	110.251175	83.674576	107.34744	92.83761	112.84897	93.99835	101.22491	90.82335	99.29019	84.31597	109.1925	107.6198	75.715004	90.25141	91.75488	168.37033	89.0442	101.88402	79.32511
"1552421_a_at"	14.083723	14.81579	11.482584	14.495339	15.307133	10.861929	12.895278	13.896293	13.497938	13.251907	11.603174	13.929125	13.241334	13.47453	13.325704	17.149832	13.017138	13.754253	12.2619295	12.435509	12.244071	11.886061
"1552422_at"	28.30785	22.012468	31.736504	30.132788	28.8284	27.013922	26.727594	31.823639	23.784702	27.848852	25.54755	37.927517	40.413963	69.05204	51.553387	49.1355	27.965076	22.540518	22.631458	27.008307	24.407326	23.085253
"1552423_at"	56.811115	76.08252	76.5673	45.872234	68.14967	52.837784	79.85685	58.69213	69.15399	107.51716	129.49611	99.49892	61.366886	54.35374	50.41826	53.08041	125.87778	117.91204	78.649345	94.091446	113.03908	122.45196
"1552424_at"	12.4971695	11.235791	11.855365	14.162888	13.220208	10.799526	10.754269	9.909172	12.136601	11.06858	12.660008	10.0721445	14.591759	21.101303	12.08511	15.425004	11.952872	10.84799	12.454085	11.52431	10.33975	13.030925
"1552425_a_at"	14.813218	11.314056	10.738973	10.5016	12.356557	10.334545	10.60121	10.738973	12.745326	10.274462	10.568514	10.753151	14.605433	18.621483	13.8179035	16.050907	10.374795	14.076885	17.28788	10.540672	11.5509405	10.199849
"1552426_a_at"	255.18004	519.57874	526.0384	780.9752	324.92926	532.03314	683.9054	698.97565	668.5682	420.08847	589.5375	620.41785	459.0994	188.52113	506.09607	458.35873	595.33594	496.92297	446.58862	592.1723	587.8005	554.58344
"1552427_at"	10.424975	13.006302	11.260777	14.407566	11.182881	12.702927	12.30841	12.448035	12.078611	11.196473	14.574548	14.723007	11.276422	9.928451	12.385545	10.528973	11.842821	10.660987	12.745322	10.628106	11.201528	13.239496
"1552430_at"	10.275535	12.596244	10.483029	10.099452	11.122493	12.101692	12.895274	10.26092	21.254196	16.881126	14.841011	16.748653	10.621834	10.576221	9.973352	11.556157	14.046136	13.963502	13.108724	19.207024	13.959628	27.627428
"1552432_at"	43.16442	29.832045	28.892502	30.748724	31.179674	29.903568	27.890434	33.859955	31.388144	32.217056	29.326942	26.618366	30.26485	33.249706	24.589703	44.43368	33.320175	35.419033	36.91385	30.140102	31.44375	30.520115
"1552436_a_at"	24.487507	20.275644	20.885624	14.652652	25.081034	17.428255	16.25046	19.942728	16.898119	24.579468	18.779856	25.576841	22.397806	29.038286	20.031525	29.767916	17.090408	20.659966	23.954554	17.552095	19.424225	16.884052
"1552438_a_at"	11.045935	10.985906	12.134918	11.065506	11.694954	11.193754	11.768654	11.715265	11.3447275	10.80365	10.365798	10.625892	11.144904	10.772199	11.220982	9.909172	11.823104	11.080881	10.531895	12.921258	12.41352	10.387408
"1552439_s_at"	9.402563	8.984622	8.346099	8.472773	9.426742	10.174742	8.010074	8.258502	8.939829	8.9085455	8.701658	9.033401	10.473935	11.962625	8.959709	9.500648	8.965932	8.342047	9.979237	9.124786	7.80913	8.549578
"1552440_at"	17.615566	16.859463	16.63625	14.381586	15.720649	16.516579	14.751651	15.815329	15.952608	14.948541	15.055801	11.841175	16.568254	21.967447	18.243404	19.579908	12.932927	14.764459	13.303061	14.957881	15.096616	15.093996
"1552445_a_at"	10.107165	9.75561	10.548724	8.934869	10.508165	8.25392	9.982354	10.627364	9.559193	10.417743	9.740722	9.261993	9.982354	10.812655	10.872869	10.107165	9.327804	12.032586	9.682745	9.30323	10.350701	9.570483
"1552448_a_at"	35.779835	21.564425	55.34364	41.4237	16.340673	35.685577	61.647625	87.22871	40.378925	14.52203	37.663185	152.06343	17.031197	21.802612	26.986744	22.827902	18.296036	44.019245	12.3924265	18.52479	19.45662	19.163734
"1552449_a_at"	13.729459	12.297304	13.553332	16.80746	15.208637	10.6546955	10.522032	14.2697115	10.277313	13.329405	12.028823	12.263207	14.840494	19.041742	15.070964	21.38962	13.120102	11.931523	13.079182	12.296454	12.7555	10.543233
"1552450_a_at"	34.975605	28.641903	33.12072	24.958588	23.44051	27.72059	31.025314	29.841364	26.416813	29.49231	23.212202	24.084606	36.440323	44.202957	30.592253	41.803547	29.317793	28.155966	32.61422	29.27915	25.416662	22.513165
"1552452_at"	15.359827	12.132814	12.8163	11.181327	18.510014	12.904679	12.379103	13.092357	12.317384	11.637459	11.513317	12.728526	14.606959	13.921402	13.179896	12.332785	12.137446	13.503091	13.431576	13.087813	13.654853	13.846229
"1552453_a_at"	16.583208	13.74281	13.680469	11.8774	14.685744	11.7604885	12.38942	15.032301	10.881172	12.581819	13.071017	10.187109	19.775242	19.183033	15.184902	13.832294	13.295678	11.938566	13.359051	13.08372	11.500933	10.885324
"1552455_at"	36.664867	23.310688	45.3152	78.09033	29.281174	53.843006	33.33289	68.78057	61.31687	16.54986	40.21387	51.019363	19.930271	24.130611	75.38979	24.898884	36.28884	34.14673	25.977648	55.245766	55.451283	86.54267
"1552456_a_at"	29.048368	20.784391	19.098663	17.367872	23.722881	17.164124	16.868826	21.32365	16.756207	18.360924	15.990851	17.059591	38.73437	23.116526	22.950241	28.656815	15.963124	17.864937	20.429646	17.256714	15.915553	18.358376
"1552457_a_at"	10.418461	11.853923	12.627316	13.737084	11.603174	10.906504	11.93981	12.36965	11.057444	11.94976	11.187148	12.905126	11.942298	11.999634	12.270021	10.281953	10.823543	12.41481	11.977168	13.418062	11.4455805	9.916742
"1552458_at"	15.94319	10.838205	10.301242	13.695667	14.690339	9.886499	10.314121	11.85701	10.255935	10.269114	11.661715	8.842011	14.213856	21.103144	12.030076	11.468644	9.692157	9.569151	11.145871	10.126123	9.150155	9.794451
"1552459_a_at"	19.399294	14.237556	12.449332	11.874927	13.001335	13.768109	13.122376	13.7609415	13.494658	12.805177	13.220669	14.268222	17.424026	27.052387	13.508243	21.573772	14.081759	13.247311	17.16412	12.745319	12.346056	10.59937
"1552461_at"	9.513515	9.072362	9.973005	9.508894	12.063948	11.122493	8.664891	9.597092	8.595396	11.095119	8.541273	8.938277	11.457906	10.081938	9.5728035	9.93052	9.374536	9.915364	10.002468	8.887855	8.898036	10.127884
"1552463_at"	101.90175	142.06288	1252.0529	1392.0099	1183.0627	2300.632	1385.2626	582.31805	1287.7075	375.14026	1898.7819	1765.4316	1071.0427	237.99292	263.47824	460.59946	330.3535	2005.8873	2665.3804	349.0606	331.36414	2174.163
"1552466_x_at"	8.056634	8.695012	7.877185	7.1073546	9.983047	8.187434	7.7277036	7.986199	7.0910926	8.375405	8.072589	7.968754	8.232172	9.507241	9.199833	9.553219	8.101781	8.2564945	8.490434	9.534337	8.12318	8.563235
"1552467_at"	70.202354	54.360325	61.142597	49.429707	65.60365	51.925106	46.050884	58.938087	48.23321	62.208595	49.95402	55.543743	76.629684	87.22713	75.807014	77.8414	61.664707	60.561745	66.61551	58.854286	52.454025	53.73659
"1552468_a_at"	20.419361	14.064423	17.327827	10.871165	17.416464	15.647697	15.361688	16.724245	14.087384	18.29031	14.89312	14.268225	15.11444	19.177368	14.732713	17.83922	16.558764	16.530056	15.29996	15.36915	19.638102	14.692129
"1552470_a_at"	73.23123	29.08568	40.615032	13.264333	45.692677	43.086586	45.768845	38.04683	38.562668	50.583862	43.984104	46.50545	16.832561	15.539991	20.068401	21.875374	33.387897	35.979084	50.97158	32.52039	62.9427	37.530075
"1552472_a_at"	21.796568	55.314854	57.697395	61.469242	35.679394	43.27995	80.98456	54.86168	61.48311	75.12474	38.693398	42.266033	54.25388	36.555603	49.12361	36.3002	103.95579	88.4574	32.733307	79.03654	98.52126	86.44513
"1552473_at"	241.29497	100.430466	132.63246	133.53784	133.14445	141.25648	131.88425	130.5453	117.50551	107.95645	121.67243	115.083824	200.34058	257.28778	159.76785	219.2528	125.75989	112.86856	158.06908	113.66661	98.59308	82.08387
"1552474_a_at"	318.44254	215.63777	164.39171	175.69556	216.76334	139.32828	135.58804	159.42448	168.50478	168.5984	180.11652	150.42561	224.4502	428.48962	195.01	285.9387	144.18394	164.4716	221.47845	136.76973	186.5554	105.12413
"1552476_s_at"	48.562477	25.739809	33.88465	28.552559	39.684216	36.73746	32.128845	41.06439	31.039299	33.077057	29.406452	30.779692	46.800163	56.402428	31.14939	70.95933	31.201328	33.56043	24.700909	32.184658	30.683706	32.809494
"1552477_a_at"	721.68054	307.51553	489.00107	422.33237	419.90622	425.92432	552.15405	517.58936	416.1195	531.05554	669.99634	603.219	325.91772	135.32013	322.3905	406.96378	339.63123	522.02783	546.82306	478.74033	809.03467	402.17572
"1552478_a_at"	149.89676	100.620766	124.28467	51.56327	78.84073	50.189583	139.23418	131.90488	89.01643	136.04306	123.76589	119.37394	35.85942	17.188276	62.084606	75.14301	136.13287	158.44534	107.659164	159.02391	346.73618	115.42192
"1552480_s_at"	7.489783	9.155875	7.6574817	8.206211	8.067271	8.199948	8.460723	7.9062204	8.206211	8.08465	7.9975743	7.6574817	7.4266205	8.647765	8.3853	7.653765	8.231317	8.115573	8.606443	8.161334	7.783423	7.331857
"1552481_s_at"	21.100573	31.607891	27.37827	36.98184	22.71725	17.223797	32.113235	33.306324	22.604	42.302708	22.205847	27.112566	15.114965	12.832322	17.377527	14.276156	40.506645	29.13015	28.28134	23.908861	44.940884	49.52418
"1552482_at"	22.166567	18.882467	23.13418	19.80477	37.221325	23.139807	15.8125725	16.290556	23.246862	20.644907	24.868658	22.560873	21.860952	18.436913	15.104476	15.959798	29.787554	24.62131	19.84468	23.090054	15.375821	21.361427
"1552484_at"	57.621292	40.191547	40.292114	35.974083	39.294964	43.443977	36.884403	39.25134	32.014202	44.22291	29.22432	34.800022	61.84905	74.05935	46.17413	55.57654	40.460278	42.88666	44.82404	37.449413	39.516525	34.12068
"1552485_at"	11.546124	32.91956	18.004057	11.290522	12.249169	14.501385	18.341812	15.763811	21.864752	14.677844	14.644522	14.282591	12.42774	12.029242	13.731842	11.440812	25.441824	16.113138	15.078544	16.921598	15.457695	15.162259
"1552486_s_at"	12.235574	44.489258	18.073242	16.110065	14.537663	12.491751	21.345127	16.202589	25.146412	18.296673	16.071533	14.542715	18.37367	14.773684	22.418043	14.1351385	33.265305	13.241792	18.423481	18.447153	14.426578	14.911229
"1552487_a_at"	8.396947	8.531496	8.214191	10.197723	8.30968	9.188027	9.77764	8.4220495	8.643864	8.735248	8.49014	8.258788	9.323916	8.714654	10.211891	9.399625	8.47336	7.7180533	9.12827	9.57347	8.981194	8.173242
"1552489_s_at"	8.558484	8.020368	8.123746	9.085596	7.7169805	9.072993	9.012733	8.691698	8.397824	8.474831	8.91071	7.37704	8.3640785	8.9070015	8.172106	7.983983	7.8493485	8.937966	7.849891	7.0697136	8.978701	7.3888264
"1552490_at"	15.32362	15.981975	16.18882	22.368296	16.730639	13.615572	18.287785	17.01997	21.845789	17.38235	18.045033	20.431063	16.570553	15.210222	19.115246	15.775305	20.246468	18.144264	21.240923	20.546621	18.100237	25.869684
"1552491_at"	36.32036	30.609238	36.85752	32.21595	35.80343	32.488804	28.771416	31.283743	26.927807	27.77452	25.37083	30.007542	44.95489	42.47336	34.34047	37.22908	28.783401	36.775738	34.88225	29.001015	30.24595	24.486654
"1552493_s_at"	27.16907	18.834682	18.674551	15.523824	20.620548	18.059433	17.216621	20.956783	18.639587	20.925528	18.88443	16.19977	22.182734	29.819614	18.922487	27.13137	14.562408	20.101864	24.700909	17.701368	19.26242	15.962012
"1552494_at"	24.49984	15.642815	21.316616	18.531544	22.557356	19.261429	16.799007	18.184927	15.841972	20.42929	16.257513	15.900367	22.87589	38.705475	17.921764	36.170036	20.358505	21.532263	19.214355	17.508595	18.321774	15.087189
"1552496_a_at"	113.5444	149.20618	106.925316	127.38084	131.53456	129.53877	174.29254	209.19453	167.52217	115.21165	201.03714	207.94955	65.32418	59.965652	152.30638	137.04771	71.18378	91.177124	261.64633	150.00845	251.77548	129.12805
"1552497_a_at"	36.59749	30.372187	34.720406	30.112923	35.32084	33.01169	27.06649	24.00866	27.297623	28.883488	25.945213	29.017128	49.21747	89.434494	35.237576	38.038914	38.325165	37.038353	33.96355	35.409214	30.112923	33.106934
"1552498_at"	28.034082	21.499771	19.959349	22.35356	21.050833	20.845797	21.058868	20.31157	18.109026	22.114317	20.14587	17.716122	26.383823	34.631332	22.036938	27.454407	21.443142	23.427502	20.97935	19.656853	17.945097	21.496794
"1552499_a_at"	20.76708	14.0715065	15.763815	16.691187	16.384686	14.307901	17.820961	19.032488	17.817257	15.652596	15.587537	17.698917	14.692381	17.987509	14.43159	14.576573	16.24595	15.82466	17.976892	13.890992	14.94543	12.731173
"1552501_a_at"	91.12644	54.544624	61.062004	45.988586	66.60401	61.195683	43.29196	56.057003	48.236572	60.34359	51.09202	50.925613	100.30508	108.159	61.212666	97.36714	61.019627	60.381298	60.393852	60.94135	49.59471	47.080387
"1552502_s_at"	39.235	32.448246	46.96939	23.521185	23.908035	38.52788	55.162453	45.20368	72.26168	68.502975	54.37072	75.00612	28.581322	23.104492	32.70604	47.68642	36.37334	93.8908	53.583897	59.90432	68.96826	61.566338
"1552503_at"	31.27506	21.738396	20.882727	18.19914	23.9263	21.962488	21.30737	22.21433	17.846346	22.25446	18.794203	19.060253	28.947718	22.79228	23.717949	32.95445	21.385174	21.1497	22.848516	17.599682	18.221256	19.795837
"1552504_a_at"	107.03116	100.006065	84.71785	83.44547	121.60063	82.902756	71.43373	82.489426	87.39991	90.555756	80.15258	89.910614	116.07053	197.94905	107.866554	133.23692	92.36514	73.39148	111.75368	95.91975	78.299324	89.335144
"1552506_at"	13.572162	11.590693	10.242236	13.372727	13.795375	9.625275	12.3561325	12.660011	13.490908	12.638057	11.122493	10.052413	17.555452	14.562658	11.957851	19.50361	13.31414	10.668391	12.818959	10.4548645	10.442538	12.684859
"1552507_at"	18.413254	16.140852	20.104662	16.971004	21.69391	15.814228	18.179564	16.621246	17.799952	15.335322	16.824392	14.457664	16.824392	16.53666	13.842865	15.885748	15.082999	21.23577	14.907084	14.554328	17.008749	12.749744
"1552508_at"	17.139122	11.4897585	15.203884	12.834546	16.877026	11.944368	16.81738	16.557903	11.530508	14.268225	12.976987	10.151459	14.445118	18.148043	16.309225	21.385159	11.477802	25.433424	13.482483	12.499551	19.540531	14.357645
"1552509_a_at"	13.340978	10.351421	10.788661	12.31268	11.2787695	10.930382	9.743425	10.815657	10.375517	10.821662	11.122493	10.146532	11.516913	14.182814	9.964011	11.56859	10.542869	10.381644	11.001554	12.301149	10.788285	9.788507
"1552510_at"	164.60867	135.07143	114.24008	99.04586	131.07199	112.60644	108.08769	112.461876	113.824554	132.08589	116.9887	97.129166	144.55478	154.56432	143.86905	201.47034	109.76245	117.918175	113.158806	127.925865	112.95083	97.03144
"1552511_a_at"	8.986494	8.145202	8.49751	8.113319	8.492203	7.949694	8.718585	7.5673885	8.702864	8.7073965	7.3082294	7.993687	9.44836	11.242032	9.148249	9.711351	8.87737	9.455906	8.397821	8.352475	8.010074	7.3806233
"1552514_at"	12.567853	10.781924	15.179631	14.586694	13.999411	10.787912	15.966451	14.220269	14.104755	14.926763	11.539319	12.843017	11.51811	13.636851	11.995054	13.405959	11.703888	13.591491	11.536118	12.302003	12.620746	13.794898
"1552515_at"	14.077369	13.3994465	12.220294	13.1982	10.4775715	12.584	11.68684	12.134918	13.228011	14.656726	11.749472	12.109251	13.78915	12.458406	12.982845	13.449764	12.996373	14.11749	11.388915	12.205033	13.495595	12.532133
"1552516_a_at"	54.499207	141.86581	93.26236	58.43806	92.28348	57.204838	108.94266	100.80248	275.89252	317.75815	249.6004	212.84196	111.54445	54.05088	38.292614	208.36505	192.03453	254.09308	257.92715	310.4488	445.0109	433.93018
"1552518_s_at"	24.885063	29.214182	25.814972	48.1496	23.418556	26.190395	30.498947	28.92662	25.217203	22.250597	27.859478	27.890448	22.303944	25.508574	24.115555	20.64419	27.689823	27.81021	31.09322	30.501072	30.79358	33.549965
"1552519_at"	13.05288	14.979179	14.850285	12.759926	13.793461	14.763427	15.191224	14.597322	13.244545	14.794717	14.949054	13.734222	15.258333	28.19019	15.485616	13.651529	15.114965	16.70278	16.950405	16.382404	15.045876	13.718978
"1552520_at"	11.764163	12.713071	12.213508	8.944172	11.619294	10.705482	11.723401	11.212417	12.021727	12.601485	11.434066	9.911922	10.290522	11.642707	12.005051	10.700651	10.737109	10.89024	10.252018	9.527393	11.418594	10.070046
"1552521_a_at"	7.8471665	7.5900073	7.3724294	8.572158	7.7793674	7.171534	8.158782	7.792882	8.52291	8.359725	8.5051775	7.907589	8.167283	8.578705	7.8123813	8.163879	8.989613	8.435212	8.51877	8.560264	7.655886	9.263914
"1552522_at"	8.720405	15.274232	19.418507	15.223689	12.036557	12.406416	23.8641	15.59998	14.4674425	14.1299925	14.005974	21.949537	13.391782	11.344925	15.567262	11.181132	14.88537	14.629027	14.618623	25.355871	17.303492	22.620863
"1552523_a_at"	17.378431	56.67226	68.805664	60.77553	27.072603	49.713615	82.68586	69.73001	57.030365	59.99797	53.08041	68.7806	54.550293	33.249146	55.112656	30.808031	61.783672	58.935055	55.407036	89.06738	89.41428	103.99188
"1552524_at"	80.0303	55.459003	61.645477	59.994823	54.748497	50.617245	59.09782	58.89516	51.730846	56.541565	38.403725	48.600388	86.13505	106.630714	75.82675	96.79936	59.06503	60.078133	57.798565	64.8217	54.544598	50.604057
"1552526_at"	21.975834	14.828653	16.785892	14.802941	22.30472	15.527059	14.231627	11.783782	14.481764	14.193151	15.68849	14.647573	16.66399	16.09777	15.234524	17.35582	15.187009	16.289425	15.448577	17.3077	16.43652	15.153315
"1552528_at"	111.53286	83.589	84.95786	70.91008	83.7938	72.441216	66.97606	68.66731	61.703266	79.91929	70.51618	54.4387	78.34829	99.96968	72.452545	94.36778	70.02957	75.92292	70.95933	73.59688	62.33723	64.1558
"1552531_a_at"	18.652538	14.228666	11.134466	13.782458	15.7994175	12.698515	11.590696	10.580994	10.5582485	13.69424	11.042103	10.708828	13.303983	15.969778	11.531511	13.895331	11.659287	10.753895	11.683998	13.544397	12.060597	11.209692
"1552532_a_at"	13.656744	16.680191	12.959886	16.66399	13.951872	13.820773	11.087033	13.879906	19.140469	15.674338	15.018222	15.080381	15.449649	14.153797	14.183795	13.277229	15.761624	13.14426	15.398257	18.915924	16.893435	13.346994
"1552535_at"	29.885408	26.929207	22.743666	21.071655	25.375683	26.201313	23.710938	21.649166	23.60912	22.87191	24.572214	23.421392	38.510498	53.713276	28.42748	36.405537	21.038774	26.485199	28.491684	25.869228	23.490189	20.340487
"1552536_at"	30.985485	18.229477	25.9371	22.638527	70.33404	30.018997	24.212831	26.450756	28.767418	27.952465	27.199272	21.73838	54.63745	41.077206	18.975761	26.675716	37.11941	36.745132	21.756496	32.461765	19.567682	42.470425
